external_record_id,doc_id,doc_doi,doc_title,is_fluorinated,external_hlm,external_rlm,hlm_assay_ids,rlm_assay_ids,hlm_endpoint_class,rlm_endpoint_class,same_endpoint_class,strict_total_intrinsic_pair,source_unit_per_ug_flag,full_inchikey_overlap,hlm_full_inchikeys,rlm_full_inchikeys,manual_source_review_required,hlm_source_units,rlm_source_units,hlm_assay_description,rlm_assay_description
OA35PAIR_00679,57093.0,10.1016/j.bmcl.2011.02.023,"Design, synthesis and structure-activity relationships of (indo-3-yl) heterocyclic derivatives as agonists of the CB1 receptor. Discovery of a clinical candidate.",0,1.624488362513449,1.5976951859255124,739894,739893,total_intrinsic,total_intrinsic,1,1,0,1,IBROVSZFQOOXTQ-UHFFFAOYSA-N,IBROVSZFQOOXTQ-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00680,49719.0,10.1021/jm901818u,1-(Aryl)-6-[alkoxyalkyl]-3-azabicyclo[3.1.0]hexanes and 6-(aryl)-6-[alkoxyalkyl]-3-azabicyclo[3.1.0]hexanes: a new series of potent and selective triple reuptake inhibitors.,0,0.1473671077937864,0.3692158574101428,613753,613754,total_intrinsic,total_intrinsic,1,1,0,1,IBZJKEOJOGAMGJ-COPLHBTASA-N,IBZJKEOJOGAMGJ-COPLHBTASA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes assessed per gram of protein at 0.5 uM after 30 mins by HPLC-MS/MS analysis,Intrinsic clearance in rat liver microsomes assessed per gram of protein at 0.5 uM after 30 mins by HPLC-MS/MS analysis
OA35PAIR_00681,111567.0,10.1021/acs.jmedchem.0c00628,"Discovery of <i>N</i>-Ethyl-4-[2-(4-fluoro-2,6-dimethyl-phenoxy)-5-(1-hydroxy-1-methyl-ethyl)phenyl]-6-methyl-7-oxo-1<i>H</i>-pyrrolo[2,3-<i>c</i>]pyridine-2-carboxamide (ABBV-744), a BET Bromodomain Inhibitor with Selectivity for the Second Bromodomain.",0,2.146128035678238,2.367970581043394,1845911,1845913,unbound_intrinsic,unbound_intrinsic,1,0,0,1,ICBFYUYGFUCSFW-UHFFFAOYSA-N,ICBFYUYGFUCSFW-UHFFFAOYSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Unbound hepatic clearance in human liver microsomes,Unbound hepatic clearance in rat liver microsomes
OA35PAIR_00682,45084.0,10.1021/jm8012932,"Discovery of 1-[9-(4-chlorophenyl)-8-(2-chlorophenyl)-9H-purin-6-yl]-4-ethylaminopiperidine-4-carboxylic acid amide hydrochloride (CP-945,598), a novel, potent, and selective cannabinoid type 1 receptor antagonist.",0,4.447158031342219,4.380211241711606,559359,559358,total_intrinsic,total_intrinsic,1,1,0,1,ICLCHVCUUGMJML-UHFFFAOYSA-N,ICLCHVCUUGMJML-UHFFFAOYSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Metabolic stability in human liver microsomes assessed as intrinsic clearance,Metabolic stability in rat liver microsomes assessed as intrinsic clearance
OA35PAIR_00683,51855.0,10.1021/jm100481d,"6-(3,4-dichlorophenyl)-1-[(methyloxy)methyl]-3-azabicyclo[4.1.0]heptane: a new potent and selective triple reuptake inhibitor.",0,0.2143138974243995,0.5105450102066121,642201,642200,total_intrinsic,total_intrinsic,1,1,0,1,ICXJGCSEMJXNQF-ZIAGYGMSSA-N,ICXJGCSEMJXNQF-ZIAGYGMSSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes assessed per gram of protein at 0.5 uM after 30 mins,Intrinsic clearance in rat liver microsomes assessed per gram of protein at 0.5 uM after 30 mins
OA35PAIR_00684,66642.0,10.1021/jm3012239,Discovery of potent and selective pyrazolopyrimidine janus kinase 2 inhibitors.,0,1.230448921378274,1.57978359661681,874074,874068,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,IDCYJIXJAWIGMX-UHFFFAOYSA-N,IDCYJIXJAWIGMX-UHFFFAOYSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Clearance in human liver microsomes,Clearance in rat liver microsomes
OA35PAIR_00685,120844.0,10.1016/j.ejmech.2021.113719,Synthesis and biological evaluation of selective survivin inhibitors derived from the MX-106 hydroxyquinoline scaffold.,0,-1.9208187539523751,-1.645891560852599,2120695,2120694,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,IDIQWJCZIBGXQS-UHFFFAOYSA-N,IDIQWJCZIBGXQS-UHFFFAOYSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Metabolic stability of the compound in human liver microsomes assessed as clearance at 10 uM incubated for 10 mins in presence of NADPH by UPLC-MS analysis,Metabolic stability of the compound in rat liver microsomes assessed as clearance at 10 uM incubated for 10 mins in presence of NADPH by UPLC-MS analysis
OA35PAIR_00686,46797.0,10.1016/j.bmcl.2009.04.127,"Orally active C-6 heteroaryl- and heterocyclyl-substituted imidazo[1,2-a]pyridine acid pump antagonists (APAs).",0,0.8810992183890173,1.4014005407815442,519902,519900,total_intrinsic,total_intrinsic,1,1,0,1,IDSZXCFCCNVXER-UHFFFAOYSA-N,IDSZXCFCCNVXER-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes measured per gram of liver,Intrinsic clearance in rat liver microsomes measured per gram of liver
OA35PAIR_00687,117579.0,10.1016/j.bmcl.2020.127681,"Synthesis and biological evaluation of novel antipsychotic trans-4-(2-(1,2,4,5-tetrahydro-3H-benzo[d]azepin-3-yl)ethyl)cyclohexan-1-amine derivatives targeting dopamine/serotonin receptor subtypes.",0,1.6955517183388942,1.8115750058705933,2023651,2023650,total_intrinsic,total_intrinsic,1,1,0,1,IDTLNOOYTVGUDL-ZWOKBUDYSA-N,IDTLNOOYTVGUDL-ZWOKBUDYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsomes assessed as intrinsic clearance,Metabolic stability in rat liver microsomes assessed as intrinsic clearance
OA35PAIR_00689,121479.0,10.1016/j.bmcl.2021.128416,Discovery of structurally distinct tricyclic M<sub>4</sub> positive allosteric modulator (PAM) chemotypes - Part 2.,0,2.110589710299249,2.7737864449811935,2145722,2145723,total_intrinsic,total_intrinsic,1,1,0,1,IEJIRPHETNSCOC-UHFFFAOYSA-N,IEJIRPHETNSCOC-UHFFFAOYSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00690,74184.0,10.1021/jm400402q,"Synthesis, structure-activity relationships, and in vivo efficacy of the novel potent and selective anaplastic lymphoma kinase (ALK) inhibitor 5-chloro-N2-(2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl)-N4-(2-(isopropylsulfonyl)phenyl)pyrimidine-2,4-diamine (LDK378) currently in phase 1 and phase 2 clinical trials.",0,1.2442771208018428,1.4014005407815442,971480,971482,total_intrinsic,total_intrinsic,1,1,0,1,IFFBVWMQEXWQPC-UHFFFAOYSA-N,IFFBVWMQEXWQPC-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00691,107245.0,10.1021/acs.jmedchem.8b00295,"De Novo Design, Synthesis, and Biological Evaluation of 3,4-Disubstituted Pyrrolidine Sulfonamides as Potent and Selective Glycine Transporter 1 Competitive Inhibitors.",1,1.9208013818256544,2.263233538439489,1735190,1735191,unbound_intrinsic,unbound_intrinsic,1,0,0,1,IFMKWVVOCUKZNP-CABCVRRESA-N,IFMKWVVOCUKZNP-CABCVRRESA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,Unbound intrinsic clearance in rat liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method
OA35PAIR_00692,66633.0,10.1021/jm300573d,"Discovery and pharmacological profile of new 1H-indazole-3-carboxamide and 2H-pyrrolo[3,4-c]quinoline derivatives as selective serotonin 4 receptor ligands.",0,-0.1536628878701947,0.8785217955012065,874323,874324,total_intrinsic,total_intrinsic,1,1,0,1,IFTYDPUNZQSRIR-UHFFFAOYSA-N,IFTYDPUNZQSRIR-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 1 uM incubated for 60 mins by LC-MS/MS method,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 60 mins by LC-MS/MS method
OA35PAIR_00693,124666.0,10.1021/acs.jmedchem.2c00414,Multiparameter Optimization of Naphthyridine Derivatives as Selective α5-GABA<sub>A</sub> Receptor Negative Allosteric Modulators.,1,1.0224283711854865,1.6532125137753435,2253117,2253118,total_intrinsic,total_intrinsic,1,1,0,1,IGANKKXNZYWZFN-UHFFFAOYSA-N,IGANKKXNZYWZFN-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsomes assessed as intrinsic clearance at 2.5 uM,Metabolic stability in Wistar rat liver microsomes assessed as intrinsic clearance at 2.5 uM
OA35PAIR_00694,48488.0,10.1016/j.bmcl.2009.09.068,Delta agonist hydroxy bioisosteres: the discovery of 3-((1-benzylpiperidin-4-yl){4-[(diethylamino)carbonyl]phenyl}amino)benzamide with improved delta agonist activity and in vitro metabolic stability.,0,2.524551894875205,2.839603729470837,590506,590507,total_intrinsic,total_intrinsic,1,1,0,1,IGDSTPGRVUZEAO-UHFFFAOYSA-N,IGDSTPGRVUZEAO-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00695,63001.0,10.1016/j.bmcl.2012.06.087,Orally available pyridinylpyrimidine derivatives as novel RANKL-induced osteoclastogenesis inhibitors.,0,1.740362689494244,2.8981764834976764,834895,834894,total_intrinsic,total_intrinsic,1,1,0,1,IGMPLBBDJQRYQV-UHFFFAOYSA-N,IGMPLBBDJQRYQV-UHFFFAOYSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Intrinsic clearance in human liver microsomes at 0.05 uM by LC-MS analysis,Intrinsic clearance in rat liver microsomes at 0.05 uM by LC-MS analysis
OA35PAIR_00697,107876.0,10.1016/j.bmcl.2017.11.025,Design and synthesis of a biaryl series as inhibitors for the bromodomains of CBP/P300.,0,1.0413926851582251,1.3010299956639813,1751630,1751629,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,IGTVRCMVWVWOGL-UHFFFAOYSA-N,IGTVRCMVWVWOGL-UHFFFAOYSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Clearance in human liver microsomes,Clearance in rat liver microsomes
OA35PAIR_00698,120738.0,10.1021/acs.jmedchem.1c00847,GDC-9545 (Giredestrant): A Potent and Orally Bioavailable Selective Estrogen Receptor Antagonist and Degrader with an Exceptional Preclinical Profile for ER+ Breast Cancer.,1,1.0,1.146128035678238,2118298,2118299,total_intrinsic,total_intrinsic,1,1,0,1,IHPLYTHECYNRBF-PVPMGCCUSA-N,IHPLYTHECYNRBF-PVPMGCCUSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Intrinsic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured up to 60 mins by LC-MS/MS analysis,Intrinsic clearance in rat liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured up to 60 mins by LC-MS/MS analysis
OA35PAIR_00699,66633.0,10.1021/jm300573d,"Discovery and pharmacological profile of new 1H-indazole-3-carboxamide and 2H-pyrrolo[3,4-c]quinoline derivatives as selective serotonin 4 receptor ligands.",0,0.4299136977637544,0.5563025007672873,874323,874324,total_intrinsic,total_intrinsic,1,1,0,1,IIDIAHIVYVSCHD-UHFFFAOYSA-N,IIDIAHIVYVSCHD-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 1 uM incubated for 60 mins by LC-MS/MS method,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 60 mins by LC-MS/MS method
OA35PAIR_00700,118560.0,10.1021/acs.jmedchem.0c01588,"Discovery of the Potent, Selective, Orally Available CXCR7 Antagonist ACT-1004-1239.",1,1.0319736890917168,2.401400540781544,2051664,2051665,total_intrinsic,total_intrinsic,1,1,0,1,IIDSHAJKXPUYSL-FPOVZHCZSA-N,IIDSHAJKXPUYSL-FPOVZHCZSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 1 uM in presence of NADPH regenerating system incubated up to 45 mins by LC/MS-MS analysis,Intrinsic clearance in rat liver microsomes at 1 uM in presence of NADPH regenerating system incubated up to 45 mins by LC/MS-MS analysis
OA35PAIR_00701,120844.0,10.1016/j.ejmech.2021.113719,Synthesis and biological evaluation of selective survivin inhibitors derived from the MX-106 hydroxyquinoline scaffold.,0,-2.0,-1.6055483191737838,2120695,2120694,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,IJAPINANAGRPQX-UHFFFAOYSA-N,IJAPINANAGRPQX-UHFFFAOYSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Metabolic stability of the compound in human liver microsomes assessed as clearance at 10 uM incubated for 10 mins in presence of NADPH by UPLC-MS analysis,Metabolic stability of the compound in rat liver microsomes assessed as clearance at 10 uM incubated for 10 mins in presence of NADPH by UPLC-MS analysis
OA35PAIR_00702,45642.0,10.1016/j.bmcl.2008.12.068,Tetracyclic indole inhibitors of hepatitis C virus NS5B-polymerase.,0,0.8450980400142568,1.6334684555795864,516078,516069,total_intrinsic,total_intrinsic,1,1,0,1,IJCIPRKZMGOSQU-UHFFFAOYSA-N,IJCIPRKZMGOSQU-UHFFFAOYSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Intrinsic clearance in human liver microsomes in presence of NADPH,Intrinsic clearance in rat liver microsomes in presence of NADPH
OA35PAIR_00703,46797.0,10.1016/j.bmcl.2009.04.127,"Orally active C-6 heteroaryl- and heterocyclyl-substituted imidazo[1,2-a]pyridine acid pump antagonists (APAs).",0,0.2986347831244356,1.7466341989375789,519902,519900,total_intrinsic,total_intrinsic,1,1,0,1,IJGCNVPTZVEOMQ-UHFFFAOYSA-N,IJGCNVPTZVEOMQ-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes measured per gram of liver,Intrinsic clearance in rat liver microsomes measured per gram of liver
OA35PAIR_00704,109529.0,10.1021/acs.jmedchem.8b00794,"Rational Design, Synthesis, and Pharmacological Characterization of Novel Ghrelin Receptor Inverse Agonists as Potential Treatment against Obesity-Related Metabolic Diseases.",0,2.4505631652142754,2.6879211651164128,1788628,1788626,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,IJNCAHCJZILEQW-ZDGMYTEDSA-N,IJNCAHCJZILEQW-ZDGMYTEDSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Clearance in human liver microsomes at 0.625 uM preincubated for 5 mins followed by NADPH addition and measured after 60 mins by LC-MS/MS analysis,Clearance in rat liver microsomes at 0.625 uM preincubated for 5 mins followed by NADPH addition and measured after 60 mins by LC-MS/MS analysis
OA35PAIR_00705,39450.0,10.1021/jm701383e,"Discovery of a new class of potent, selective, and orally bioavailable CRTH2 (DP2) receptor antagonists for the treatment of allergic inflammatory diseases.",0,1.0224283711854865,2.087781417809542,478843,478844,total_intrinsic,total_intrinsic,1,1,0,1,IJRKCYVJCJRDTH-OAQYLSRUSA-N,IJRKCYVJCJRDTH-OAQYLSRUSA-N;IJRKCYVJCJRDTH-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance per mg of protein in human liver microsomes at 3 uM,Intrinsic clearance per mg of protein in rat liver microsomes at 3 uM
OA35PAIR_00706,65887.0,10.1016/j.bmcl.2012.09.059,Discovery of novel pyrrolopyridazine scaffolds as transient receptor potential vanilloid (TRPV1) antagonists.,1,2.0638210563437114,2.255272505103306,858359,858358,apparent_intrinsic,apparent_intrinsic,1,0,0,1,IJXFEBPMLCJUBE-INIZCTEOSA-N,IJXFEBPMLCJUBE-INIZCTEOSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Intrinsic apparent clearance in human liver microsomes,Intrinsic apparent clearance in rat liver microsomes
OA35PAIR_00708,107286.0,10.1021/acs.jmedchem.8b00300,Discovery of Novel Aminotetralines and Aminochromanes as Selective and Competitive Glycine Transporter 1 (GlyT1) Inhibitors.,0,1.7116385382323491,1.9454685851318196,1736151,1736150,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,IKIWDLYEKXJCER-OFNKIYASSA-N,IKIWDLYEKXJCER-OFNKIYASSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Clearance in human liver microsomes at 0.5 uM incubated up to 30 mins in presence of NADPH by LC-MS/MS method,Clearance in rat liver microsomes at 0.5 uM incubated up to 30 mins in presence of NADPH by LC-MS/MS method
OA35PAIR_00709,53996.0,10.1016/j.bmcl.2010.09.064,"Design, synthesis and SAR of a novel series of benzimidazoles as potent NPY Y5 antagonists.",0,1.2442771208018428,1.4014005407815442,686317,686318,total_intrinsic,total_intrinsic,1,1,0,1,IKTHKTKJDNSGAQ-WEHONNDLSA-N,IKTHKTKJDNSGAQ-WEHONNDLSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00710,67077.0,10.1021/jm301268u,"Discovery of 2-(2-oxo-1-phenyl-5-pyridin-2-yl-1,2-dihydropyridin-3-yl)benzonitrile (perampanel): a novel, noncompetitive α-amino-3-hydroxy-5-methyl-4-isoxazolepropanoic acid (AMPA) receptor antagonist.",0,-0.8749092869173658,-0.0580912256344005,885700,885698,total_intrinsic,total_intrinsic,1,1,0,1,ILGWLGABMQLRFH-UHFFFAOYSA-N,ILGWLGABMQLRFH-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes after 15 mins by LC/MS/MS analysis,Intrinsic clearance in rat liver microsomes after 15 mins by LC/MS/MS analysis
OA35PAIR_00711,61468.0,10.1016/j.bmcl.2012.01.023,"The discovery of aminopyrazines as novel, potent Na(v)1.7 antagonists: hit-to-lead identification and SAR.",0,1.545307116465824,2.1126050015345745,811996,811997,total_intrinsic,total_intrinsic,1,1,0,1,ILQUVYRGIDEDDU-UHFFFAOYSA-N,ILQUVYRGIDEDDU-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00712,66808.0,10.1021/jm1013693,Synopsis of some recent tactical application of bioisosteres in drug design.,1,4.390405156480081,5.147367107793786,879316,879318,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,IMFLKRNUSHCDBK-UHFFFAOYSA-N,IMFLKRNUSHCDBK-UHFFFAOYSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Clearance in human liver microsomes,Clearance in rat liver microsomes
OA35PAIR_00713,51249.0,10.1016/j.bmcl.2010.03.095,"Novel hexahydropyrrolo[3,4-c]pyrrole CCR5 antagonists.",1,2.121264305229581,1.6354837468149122,630266,630267,total_intrinsic,total_intrinsic,1,1,0,1,IMJPQHNLQIVGPM-GSLIJJQTSA-N,IMJPQHNLQIVGPM-GSLIJJQTSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes assessed per mg of protein,Intrinsic clearance in rat liver microsomes assessed per mg of protein
OA35PAIR_00714,114173.0,10.1021/acs.jmedchem.6b00425,Application of a Parallel Synthetic Strategy in the Discovery of Biaryl Acyl Sulfonamides as Efficient and Selective NaV1.7 Inhibitors.,0,1.6592504687726608,1.4313637641589874,1925814,1925815,total_intrinsic,total_intrinsic,1,1,0,1,IMPGUFQVHAXJGI-UHFFFAOYSA-N,IMPGUFQVHAXJGI-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 1 uM after 1 to 40 mins in presence of NADPH by LC-MS/MS analysis,Intrinsic clearance in rat liver microsomes at 1 uM after 1 to 40 mins in presence of NADPH by LC-MS/MS analysis
OA35PAIR_00715,114532.0,10.1021/acs.jmedchem.6b00610,Discovery and Optimization of Quinazolinone-pyrrolopyrrolones as Potent and Orally Bioavailable Pan-Pim Kinase Inhibitors.,0,1.894260664446988,2.4831592097169795,1932816,1932815,total_intrinsic,total_intrinsic,1,1,0,1,IMRPDFHFPGNLBK-UHFFFAOYSA-N,IMRPDFHFPGNLBK-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 1 uM after 30 mins in presence of NADPH,Intrinsic clearance in rat liver microsomes at 1 uM after 30 mins in presence of NADPH
OA35PAIR_00716,122289.0,10.1021/acs.jmedchem.0c02023,"Tetrahydrofuran-Based Transient Receptor Potential Ankyrin 1 (TRPA1) Antagonists: Ligand-Based Discovery, Activity in a Rodent Asthma Model, and Mechanism-of-Action via Cryogenic Electron Microscopy.",0,1.0791812460476249,1.5563025007672873,2170614,2170615,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,INRPAICZXVSURJ-UKRRQHHQSA-N,INRPAICZXVSURJ-UKRRQHHQSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Metabolic stability in human liver microsomes assessed as clearance by LC/MS-MS analysis,Metabolic stability in rat liver microsomes assessed as clearance by LC/MS-MS analysis
OA35PAIR_00717,119910.0,10.1016/j.ejmech.2020.112697,Discovery of methyl 3-((2-((1-(dimethylglycyl)-5-methoxyindolin-6-yl)amino)-5-(trifluoro-methyl) pyrimidin-4-yl)amino)thiophene-2-carboxylate as a potent and selective polo-like kinase 1 (PLK1) inhibitor for combating hepatocellular carcinoma.,1,1.8709888137605752,1.9604707775342989,2092705,2092709,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,INSBBZOXHUDXOP-UHFFFAOYSA-N,INSBBZOXHUDXOP-UHFFFAOYSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Metabolic stability in human liver microsomes assessed as clearance,Metabolic stability in rat liver microsomes assessed as clearance
OA35PAIR_00718,72868.0,10.1021/jm4002154,Spirocyclic β-site amyloid precursor protein cleaving enzyme 1 (BACE1) inhibitors: from hit to lowering of cerebrospinal fluid (CSF) amyloid β in a higher species.,0,0.4771212547196624,1.4471580313422192,954216,954219,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,INXKKZAEXZKHNZ-SFHVURJKSA-N,INXKKZAEXZKHNZ-SFHVURJKSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Clearance in human liver microsomes at 1 uM after 20 mins by LC-MS/MS analysis in presence of NADPH,Clearance in rat liver microsomes at 1 uM after 20 mins by LC-MS/MS analysis in presence of NADPH
OA35PAIR_00720,65939.0,10.1021/jm3005866,"The discovery and optimization of a novel class of potent, selective, and orally bioavailable anaplastic lymphoma kinase (ALK) inhibitors with potential utility for the treatment of cancer.",1,1.9872639541222352,1.8887409606828929,863880,863881,total_intrinsic,total_intrinsic,1,1,0,1,IOVQGAQSMHUKLX-JAQLMMITSA-N,IOVQGAQSMHUKLX-JAQLMMITSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00721,110470.0,10.1021/acs.jmedchem.8b00994,"Discovery, Structure-Activity Relationship, and Biological Characterization of a Novel Series of 6-((1 H-Pyrazolo[4,3- b]pyridin-3-yl)amino)-benzo[ d]isothiazole-3-carboxamides as Positive Allosteric Modulators of the Metabotropic Glutamate Receptor 4 (mGlu<sub>4</sub>).",0,1.4871383754771863,2.5998830720736876,1810580,1810581,total_intrinsic,total_intrinsic,1,1,0,1,IOYRCCMKOONVPD-UHFFFAOYSA-N,IOYRCCMKOONVPD-UHFFFAOYSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Intrinsic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,Intrinsic clearance in rat liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis
OA35PAIR_00722,58563.0,10.1016/j.bmcl.2011.06.023,"Identification of MK-5710 ((8aS)-8a-methyl-1,3-dioxo-2-[(1S,2R)-2-phenylcyclo- propyl]-N-(1-phenyl-1H-pyrazol-5-yl)hexahydro-imidazo[1,5-a]pyrazine-7(1H)-carboxamide), a potent smoothened antagonist for use in Hedgehog pathway dependent malignancies, part 2.",0,4.758381941774675,5.018700498666243,762255,762253,total_intrinsic,total_intrinsic,1,1,0,1,IPFJNMKNXCUQPF-APWZRJJASA-N,IPFJNMKNXCUQPF-APWZRJJASA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00723,38671.0,10.1021/jm701487t,Benzodioxoles: novel cannabinoid-1 receptor inverse agonists for the treatment of obesity.,1,2.05045709478573,1.7323937598229686,467091,467092,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,IPGGXACUBFSSHA-UHFFFAOYSA-N,IPGGXACUBFSSHA-UHFFFAOYSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Clearance in human liver microsomes,Clearance in rat liver microsomes
OA35PAIR_00725,121479.0,10.1016/j.bmcl.2021.128416,Discovery of structurally distinct tricyclic M<sub>4</sub> positive allosteric modulator (PAM) chemotypes - Part 2.,0,1.4471580313422192,2.24551266781415,2145722,2145723,total_intrinsic,total_intrinsic,1,1,0,1,IPZGQNHWYFWGRG-UHFFFAOYSA-N,IPZGQNHWYFWGRG-UHFFFAOYSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00726,109758.0,10.1016/j.bmcl.2018.07.043,"Novel, potent, selective and brain penetrant vasopressin 1b receptor antagonists.",0,2.5814034618141006,2.308350948586726,1794573,1794574,total_intrinsic,total_intrinsic,1,1,0,1,IQJADMSRZMVXAU-UHFFFAOYSA-N,IQJADMSRZMVXAU-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00727,107412.0,10.1016/j.ejmech.2018.05.043,"Synthesis and characterization of novel classes of PDE10A inhibitors - 1H-1,3-benzodiazoles and imidazo[1,2-a]pyrimidines.",0,1.13264385097308,2.093239523471961,1739731,1739730,total_intrinsic,total_intrinsic,1,1,0,1,IQYYYEWMSRLEIX-UHFFFAOYSA-N,IQYYYEWMSRLEIX-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes in presence of NADP/G6P/G6P dehydrogenase/MgCl2 by LC/MS analysis,Intrinsic clearance in rat liver microsomes in presence of NADP/G6P/G6P dehydrogenase/MgCl2 by LC/MS analysis
