review_priority,review_reason,manual_review_status,manual_review_note,pair_id,document_id,doi,transformation,base_id,fluorinated_id,base_smiles,fluorinated_smiles,selected_hlm_assay_id,selected_rlm_assay_id,assay_matched_base_hlm,assay_matched_fluorinated_hlm,assay_matched_delta_hlm,assay_matched_base_rlm,assay_matched_fluorinated_rlm,assay_matched_delta_rlm,assay_matched_direction_agreement
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00037,52012.0,10.1016/j.bmcl.2010.06.140,Ar-H_to_Ar-F,OA35PAIR_02216,OA35PAIR_00826,O=C(c1cccc(F)c1)N1C[C@@H]2[C@H](CNc3nc(-c4ccccn4)cs3)[C@@H]2C1,O=C(c1cc(F)cc(F)c1)N1C[C@@H]2[C@H](CNc3nc(-c4ccccn4)cs3)[C@@H]2C1,644142,644141,1.0224283711854865,1.2986347831244356,0.2762064119389491,1.100370545117563,1.2966651902615312,0.1962946451439682,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00013,53897.0,10.1021/jm100773e,Ar-H_to_Ar-F,OA35PAIR_00356,OA35PAIR_00349,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,Cc1c2c(=O)n(-c3ccc(F)cc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,685164,685147,1.462637542572378,1.6433737066738228,0.1807361641014448,2.101609617233111,2.1805845966029556,0.0789749793698444,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00041,53996.0,10.1016/j.bmcl.2010.09.064,Ar-H_to_Ar-F,OA35PAIR_00850,OA35PAIR_00873,O=C1OC2(CCN(c3nc4ccccc4[nH]3)CC2)CN1c1ccccc1,O=C1OC2(CCN(c3nc4cc(F)ccc4[nH]3)CC2)CN1c1ccccc1,686317,686318,1.0594119374386566,0.9132839017604184,-0.1461280356782381,0.255272505103306,-0.0457574905606751,-0.3010299956639812,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00027,54003.0,10.1016/j.bmcl.2010.09.085,Ar-H_to_Ar-F,OA35PAIR_02315,OA35PAIR_00648,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cccc2n1,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cc(F)cc2n1,686393,686394,0.2442771208018428,0.2723058444020864,0.0280287236002435,0.5976951859255123,0.6170003411208989,0.0193051551953865,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00018,54771.0,10.1021/jm100679e,Ar-H_to_Ar-F,OA35PAIR_01369,OA35PAIR_00458,O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1F,702473,702472,1.0272272540672551,0.5305838596451177,-0.4966433944221377,0.6354837468149122,0.5563025007672873,-0.0791812460476248,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00006,58563.0,10.1016/j.bmcl.2011.06.023,Ar-H_to_Ar-F,OA35PAIR_00757,OA35PAIR_00163,O=C(Nc1ccnn1-c1ccccc1)N1CCn2c(c(O)n([C@H]3C[C@@H]3c3ccccc3)c2=O)C1,O=C(Nc1ccnn1-c1cccc(F)c1)N1CCn2c(c(O)n([C@H]3C[C@@H]3c3ccccc3)c2=O)C1,762255,762253,4.559547555580434,4.721398375521505,0.1618508199410708,4.945468585131819,5.158362492095249,0.2128939069634299,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00002,65507.0,10.1021/ml3000148,Ar-H_to_Ar-F,OA35PAIR_00408,OA35PAIR_00001,CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(F)cc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,853107,853106,2.097569639431371,1.919444210465237,-0.1781254289661344,2.510545010206612,2.4933186082321015,-0.0172264019745105,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00051,65507.0,10.1021/ml3000148,Ar-H_to_Ar-F,OA35PAIR_00505,OA35PAIR_01149,CC(=O)N[C@@H](Cc1cccc(C(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(F)c(C(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,853107,853106,2.556736578246606,2.1952906601109694,-0.3614459181356366,2.5081255360831993,2.3197304943302246,-0.1883950417529747,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00091,65507.0,10.1021/ml3000148,Ar-H_to_Ar-F,OA35PAIR_01429,OA35PAIR_02276,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccccc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,853107,853106,2.7356388146361157,2.602211967802297,-0.1334268468338191,2.6372895476781744,2.5691397254724593,-0.068149822205715,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00011,65822.0,10.1021/jm3007257,Ar-H_to_Ar-F,OA35PAIR_02223,OA35PAIR_00315,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccccc4c3C2)CC1,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(F)cccc4c3C2)CC1,860187,860191,1.4831592097169797,1.8085485512404056,0.3253893415234257,2.410608542568368,2.7480328941301435,0.3374243515617756,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00085,65822.0,10.1021/jm3007257,Ar-H_to_Ar-F,OA35PAIR_02223,OA35PAIR_02110,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccccc4c3C2)CC1,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cccc(F)c4c3C2)CC1,860187,860191,1.4831592097169797,1.824060717418653,0.3409015077016732,2.410608542568368,2.763128376799137,0.3525198342307689,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00004,65939.0,10.1021/jm3005866,Ar-H_to_Ar-F,OA35PAIR_02064,OA35PAIR_00095,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3ccccc3)nc3ccc(CN4CCCCC4)cc32)CC1,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3ccc(F)cc3)nc3ccc(CN4CCCCC4)cc32)CC1,863880,863881,2.3756818996593747,2.548192804703312,0.1725109050439375,2.8452221064290137,2.9094490469812664,0.0642269405522526,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00014,65939.0,10.1021/jm3005866,Ar-H_to_Ar-F,OA35PAIR_00040,OA35PAIR_00353,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3cccc(Cl)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3ccc(F)c(Cl)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,863880,863881,1.960280464436642,1.9872639541222352,0.0269834896855933,1.6354837468149122,1.8987251815894937,0.2632414347745813,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00032,65939.0,10.1021/jm3005866,Ar-H_to_Ar-F,OA35PAIR_00040,OA35PAIR_00720,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3cccc(Cl)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3cc(F)cc(Cl)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,863880,863881,1.960280464436642,1.9872639541222352,0.0269834896855933,1.6354837468149122,1.8887409606828929,0.2532572138679805,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00040,65939.0,10.1021/jm3005866,Ar-H_to_Ar-F,OA35PAIR_02045,OA35PAIR_00867,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3ccc(F)cc3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3ccc(F)c(F)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,863880,863881,1.775756037844098,1.8463371121298051,0.0705810742857073,1.4313637641589874,1.534026106056135,0.1026623418971477,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00060,65939.0,10.1021/jm3005866,Ar-H_to_Ar-F,OA35PAIR_02184,OA35PAIR_01372,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3cccc(C#N)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3cc(F)cc(C#N)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,863880,863881,1.92551835817743,2.0224283711854865,0.0969100130080564,1.48572142648158,1.7323937598229686,0.2466723333413885,1.0
3,routine_random_audit,verified,Author confirmed molecular identities; fluorination edit; endpoint; units; and reported HLM/RLM values against the cited publication or Supporting Information.,FPAIR_00054,73675.0,10.1021/jm4000038,Ar-H_to_Ar-F,OA35PAIR_00625,OA35PAIR_01198,CC1(C)OC(=O)N([C@H]2CC[C@H](NC(=O)c3ccnc4cccnc34)CC2)[C@H]1c1ccccc1,CC1(C)OC(=O)N([C@H]2CC[C@H](NC(=O)c3ccnc4cc(F)cnc34)CC2)[C@H]1c1ccccc1,959443,959442,1.624488362513449,1.775756037844098,0.151267675330649,2.0813473078041325,2.1947917577219247,0.1134444499177922,1.0
